,total_return,ann_return,max_drawdown,n_trades,win_rate,avg_winner,avg_loser,avg_trade,t_stat,avg_invested,entry_rate,ctl_n_trades_median,ctl_median_total,pct_vs_controls
dev,1.7861106379397627,0.08926190032926073,-0.23210166195322945,786.0,0.47455470737913485,0.17191957888420537,-0.05445325552146659,0.05297303866850241,8.31452939101868,0.7259524146503917,0.5398351648351648,786.0,0.6836444576899384,0.995
test,1.1907006092948347,0.1082940633875702,-0.27236238038340255,612.0,0.4411764705882353,0.2167189394216504,-0.06199085854685711,0.06096934643924916,6.179195364294646,0.7617302482074177,0.6517571884984026,594.0,0.5700180379734556,0.93
