,total_return,ann_return,max_drawdown,n_trades,win_rate,avg_winner,avg_loser,avg_trade,t_stat,avg_invested,entry_rate,ctl_n_trades_median,ctl_median_total,pct_vs_controls
dev,1.779352225808935,0.08904117331098904,-0.5293037485970098,390.0,0.44871794871794873,0.150382483244537,-0.04388740230313963,0.043284982237484504,6.380025396879878,0.7193858317046131,0.032175563072353766,309.5,0.8582476997223715,0.93
test,1.2201058933512616,0.11023327694614315,-0.33624335681488104,291.0,0.436426116838488,0.14656654861474783,-0.04935932956229513,0.03614784063868238,4.536322197562807,0.7484617933237601,0.03478780633592349,237.0,1.4599534196960098,0.31
