,total_return,ann_return,max_drawdown,n_trades,win_rate,avg_winner,avg_loser,avg_trade,t_stat,avg_invested,entry_rate,ctl_n_trades_median,ctl_median_total,pct_vs_controls
dev,1.0886259832563958,0.06338458662863644,-0.5429156521279039,298.0,0.40268456375838924,0.1433244879227156,-0.04001663030052701,0.0338120079101747,4.807864227779574,0.6850212325703074,0.020211611502984266,222.0,0.9162845653109514,0.645
test,1.8259223323114413,0.14591699694976423,-0.38505892873600533,216.0,0.4351851851851852,0.15701244875710177,-0.04715009801651486,0.04169841770904053,4.36662035707631,0.718576194436876,0.02179616548940464,170.0,1.58649587913562,0.625
