,total_return,ann_return,max_drawdown,n_trades,win_rate,avg_winner,avg_loser,avg_trade,t_stat,avg_invested,entry_rate,ctl_n_trades_median,ctl_median_total,pct_vs_controls
dev,0.674926112200938,0.04397723378175855,-0.296901468179135,879.0,0.447098976109215,0.1698304269473935,-0.05962576843069709,0.04296386158476321,7.493291160393292,0.737557049210293,0.602054794520548,846.5,0.40648307143203977,0.78
test,0.37089372126075726,0.042228717686620065,-0.3104839241990637,716.0,0.4371508379888268,0.2128903460488276,-0.07402040025318855,0.051402872920737475,5.97223350452098,0.7737420403193482,0.8063063063063063,649.0,0.52465279068444,0.355
