ticker,entry_date,exit_date,entry_px,exit_px,days_held,ret_net,weight,bet_eur,bet_frac,div_eur,exit_reason
SYK,2007-01-04,2007-04-03,55.599998474121094,67.5999984741211,61,0.21582734405263304,0.4972067039106145,9952.399726867676,0.1,0.0,strength
LII,2007-03-28,2007-04-25,35.7400016784668,33.90999984741211,19,-0.051203182571680106,1.0,9971.460468292236,0.1,0.0,sma
HLIT,2007-03-05,2007-04-27,9.170000076293945,8.800000190734863,38,-0.04034895119745929,1.0,9408.420078277588,0.1,0.0,breakeven
OI,2007-02-28,2007-04-27,23.760000228881836,29.850000381469727,41,0.2563131352660972,0.5,9551.520092010498,0.1,0.0,strength
SYK,2007-01-04,2007-05-01,55.599998474121094,65.2699966430664,80,0.1739208351497743,0.5027932960893855,9952.399726867676,0.1,0.0,sma
CE,2007-02-28,2007-05-03,28.579999923706055,34.900001525878906,45,0.221133716551575,0.5,9545.719974517822,0.1,6.68,strength
EL,2007-03-01,2007-05-04,23.454999923706055,23.899999618530273,45,0.01897248758353043,1.0,9616.549968719482,0.1,0.0,sma
NKE,2007-02-28,2007-05-14,13.05875015258789,13.319999694824219,52,0.020005707987648114,1.0,9559.005111694336,0.1,16.9275,sma
LNT,2007-04-03,2007-05-14,22.329999923706055,22.135000228881836,28,-0.008732633026890535,1.0,10070.82996559143,0.1,71.709,sma
CAR,2007-04-27,2007-05-21,28.639999389648438,28.200000762939453,16,-0.01536308086891991,1.0,10253.11978149414,0.1,0.0,egg
MAT,2007-03-06,2007-05-31,27.059999465942383,27.75,60,0.02549891159185158,1.0,9389.819814682007,0.1,0.0,sma
CLF,2007-05-01,2007-06-01,34.244998931884766,45.20000076293945,22,0.31990077887999946,0.5,10136.51968383789,0.1,9.25,strength
BDC,2007-05-14,2007-06-06,57.9900016784668,56.400001525878906,16,-0.027418522272233292,1.0,10264.230297088623,0.1,8.85,egg
RS,2007-05-21,2007-06-13,61.779998779296875,56.279998779296875,16,-0.08902557637866304,1.0,10379.039794921875,0.1,13.44,stop
DCH,2007-02-27,2007-06-22,24.65999984741211,29.889999389648438,81,0.21208432987014714,0.5,9962.639938354492,0.1,60.599999999999994,strength
FCN,2007-05-31,2007-06-26,37.08000183105469,35.97999954223633,18,-0.02966564817958295,1.0,10530.720520019531,0.1,0.0,sma
GT,2007-05-04,2007-06-27,33.68000030517578,33.5,37,-0.0053444270648691505,1.0,10238.720092773438,0.1,0.0,sma
PH,2007-06-06,2007-06-28,65.95333099365234,64.69999694824219,16,-0.019003347162720008,1.0,10816.346282958984,0.1,0.0,egg
WWD,2007-06-13,2007-07-06,27.68000030517578,27.614999771118164,16,-0.0023482851640526103,1.0,10463.040115356445,0.1,0.0,egg
GME,2007-04-25,2007-07-06,8.454999923706055,10.375,50,0.2270845764185836,0.5,10145.999908447266,0.1,0.0,strength
GEO,2007-06-27,2007-07-20,19.233333587646484,18.053333282470703,16,-0.06135183481316475,1.0,10559.10013961792,0.1,0.0,egg
DCH,2007-02-27,2007-07-23,24.65999984741211,28.799999237060547,101,0.167883187966966,0.5,9962.639938354492,0.1,60.599999999999994,sma
CE,2007-02-28,2007-07-23,28.579999923706055,37.099998474121094,100,0.2981105169054956,0.5,9545.719974517822,0.1,13.36,sma
SF,2007-06-28,2007-07-23,11.899258613586426,11.510123252868652,16,-0.03270248789058705,1.0,10637.937200546265,0.1,0.0,egg
MTN,2007-05-14,2007-07-25,58.7400016784668,57.13999938964844,50,-0.027238717110981914,1.0,10279.50029373169,0.1,0.0,sma
CLF,2007-05-01,2007-07-26,34.244998931884766,39.32500076293945,60,0.14834288186602373,0.5,10136.51968383789,0.1,9.25,sma
WLY,2007-07-06,2007-07-26,48.47999954223633,43.20000076293945,14,-0.10891086693796026,1.0,10859.519897460938,0.1,0.0,stop
DE,2007-06-26,2007-07-27,60.28499984741211,60.10499954223633,22,-0.002985822437279295,1.0,10549.87497329712,0.1,38.5,sma
AA,2007-07-20,2007-07-27,103.521240234375,91.5542984008789,5,-0.11559890324345612,1.0,10766.208984375,0.1,0.0,stop
MOS,2007-07-23,2007-07-27,40.0,35.79999923706055,4,-0.10500001907348633,1.0,10640.0,0.1,0.0,stop
DY,2007-07-23,2007-07-27,31.440000534057617,28.280000686645508,4,-0.10050889929181195,1.0,10658.160181045532,0.1,0.0,stop
GME,2007-04-25,2007-08-06,8.454999923706055,10.0,71,0.18273212184923704,0.5,10145.999908447266,0.1,0.0,sma
OI,2007-02-28,2007-08-10,23.760000228881836,35.18000030517578,114,0.4806397292207172,0.5,9551.520092010498,0.1,0.0,sma
CXT,2007-07-23,2007-08-10,16.300798416137695,13.765195846557617,14,-0.15555082057022718,1.0,10660.722164154053,0.1,0.0,stop
CALM,2007-07-26,2007-08-10,9.739999771118164,7.284999847412109,11,-0.25205338618033846,1.0,10256.219758987427,0.1,0.0,stop
HAL,2007-07-27,2007-08-15,36.060001373291016,32.779998779296875,13,-0.09095958039601126,1.0,10096.800384521484,0.1,0.0,stop
HXL,2007-08-10,2007-08-15,24.6299991607666,21.989999771118164,3,-0.10718633697128666,1.0,9531.809675216675,0.1,0.0,stop
J,2007-07-25,2007-08-16,51.738258361816406,51.035179138183594,16,-0.013589155218871718,1.0,10347.651672363281,0.1,0.0,egg
WAB,2007-07-30,2007-08-16,20.280000686645508,17.975000381469727,13,-0.1136587883201422,1.0,9937.200336456299,0.1,2.45,stop
TDY,2007-08-10,2007-08-16,50.2599983215332,45.16999816894531,4,-0.10127338485021697,1.0,9499.139682769775,0.1,0.0,stop
HON,2007-07-26,2007-08-17,55.9961051940918,52.20774841308594,16,-0.06765393357046501,1.0,10247.287250518799,0.1,43.113884999999996,stop
NOV,2007-08-07,2007-08-17,52.92155075073242,48.80522918701172,8,-0.07778157490337212,1.0,10002.173091888428,0.1,0.0,stop
MMM,2007-07-30,2007-08-21,75.40133666992188,73.6622085571289,16,-0.023064950697176734,1.0,9952.976440429688,0.1,0.0,egg
FAST,2007-07-27,2007-08-29,5.728750228881836,5.541250228881836,23,-0.03272965175802356,1.0,10099.786653518677,0.1,50.68625,sma
MOS,2007-08-30,2007-09-24,39.91999816894531,50.65999984741211,16,0.2690381305383349,0.5,9021.91958618164,0.1,0.0,strength
FLR,2007-08-23,2007-10-02,60.42499923706055,75.01000213623047,27,0.2413736546681573,0.4966442953020134,9003.324886322021,0.1,7.4,strength
GRMN,2007-08-30,2007-10-03,102.54000091552734,98.98999786376953,23,-0.03462066530194696,1.0,9023.520080566406,0.1,0.0,breakeven
ANDE,2007-08-23,2007-10-12,30.753332138061523,30.84000015258789,35,0.002818166634343422,1.0,9041.479648590088,0.1,15.287999999999998,sma
GEO,2007-09-24,2007-10-12,20.520000457763672,18.886667251586914,14,-0.0795971330282691,1.0,9726.48021697998,0.1,0.0,stop
KOP,2007-09-04,2007-10-15,35.79999923706055,43.04999923706055,29,0.20251397079625422,0.5,9164.7998046875,0.1,0.0,strength
CALM,2007-10-12,2007-10-22,13.369999885559082,11.345000267028809,6,-0.15145846191947032,1.0,9933.909914970398,0.1,0.0,stop
CF,2007-10-03,2007-10-25,13.82800006866455,16.601999282836914,16,0.20060740529344412,0.5,9762.568048477173,0.1,0.0,strength
WEX,2007-08-23,2007-10-26,35.599998474121094,37.41999816894531,45,0.05112358912451187,1.0,9042.399612426758,0.1,0.0,sma
ON,2007-08-30,2007-10-26,11.399999618530273,12.279999732971191,40,0.07719299507786914,1.0,9051.599697113037,0.1,0.0,sma
GME,2007-10-12,2007-11-05,14.350000381469727,14.125,16,-0.015679468675155683,1.0,9930.20026397705,0.1,0.0,egg
VMI,2007-10-26,2007-11-06,93.75,82.88999938964844,7,-0.1158400065104167,1.0,10125.0,0.1,0.0,stop
SAM,2007-09-07,2007-11-07,46.41999816894531,38.650001525878906,43,-0.16738468223948544,1.0,9330.419631958008,0.1,0.0,stop
FLR,2007-08-23,2007-11-08,60.42499923706055,73.25,54,0.21224660198379408,0.5033557046979866,9003.324886322021,0.1,7.5,sma
SGI,2007-10-26,2007-11-09,8.797499656677246,7.519999980926514,10,-0.14521167668146695,1.0,10125.92210483551,0.1,0.0,stop
EPAC,2007-10-22,2007-11-13,33.369998931884766,32.79999923706055,16,-0.01708120206979058,1.0,9944.25968170166,0.1,0.0,egg
KOP,2007-09-04,2007-11-16,35.79999923706055,39.939998626708984,53,0.11564244351610675,0.5,9164.7998046875,0.1,21.76,sma
JKHY,2007-11-06,2007-11-16,28.700000762939453,26.260000228881836,8,-0.08501743795102645,1.0,9930.20026397705,0.1,22.490000000000002,stop
FCN,2007-08-28,2007-11-19,49.81999969482422,59.310001373291016,58,0.1904857835527589,0.4972375690607735,9017.419944763184,0.1,0.0,strength
TDG,2007-12-03,2007-12-26,48.34000015258789,45.58000183105469,16,-0.05709553812207524,1.0,9619.66003036499,0.1,0.0,egg
FSLR,2007-12-06,2007-12-31,218.39999389648438,265.739990234375,16,0.21675823104797565,0.5,9609.599731445312,0.1,0.0,strength
KO,2007-12-03,2008-01-03,31.100000381469727,30.584999084472656,21,-0.016559527031514865,1.0,9609.900117874146,0.1,0.0,sma
MCK,2007-12-03,2008-01-03,65.58000183105469,64.11000061035156,21,-0.022415388527894486,1.0,9574.680267333984,0.1,0.0,sma
BLKB,2007-12-06,2008-01-04,28.200000762939453,26.969999313354492,19,-0.04361707150027572,1.0,9729.000263214111,0.1,0.0,sma
MORN,2007-11-05,2008-01-07,73.48999786376953,75.22000122070312,42,0.023540664134193534,1.0,10068.129707336426,0.1,0.0,sma
FSLR,2007-12-06,2008-01-14,218.39999389648438,222.32000732421875,25,0.01794877993262367,0.5,9609.599731445312,0.1,0.0,sma
MA,2007-12-26,2008-01-14,20.947999954223633,18.05500030517578,12,-0.13810385981333517,1.0,10432.10397720337,0.1,7.47,stop
LIN,2007-11-07,2008-01-16,84.20999908447266,85.0999984741211,47,0.010568808922033934,1.0,9768.359893798828,0.1,34.8,sma
FCN,2007-08-28,2008-01-18,49.81999969482422,57.869998931884766,99,0.1615816797746159,0.5027624309392266,9017.419944763184,0.1,0.0,sma
CF,2007-10-03,2008-01-18,13.82800006866455,18.43199920654297,74,0.3329475784651954,0.5,9762.568048477173,0.1,1.412,sma
MOS,2007-08-30,2008-01-22,39.91999816894531,71.91000366210938,98,0.8013528797716685,0.5,9021.91958618164,0.1,0.0,sma
NUE,2008-05-20,2008-05-27,79.83999633789062,72.23999786376953,4,-0.09519036601601483,1.0,9421.119567871094,0.1,0.0,stop
CHRW,2008-05-20,2008-06-12,64.81999969482422,59.540000915527344,16,-0.0814563221869079,1.0,9398.899955749512,0.1,31.9,stop
JBHT,2008-05-20,2008-06-12,34.470001220703125,33.45000076293945,16,-0.029590960883141726,1.0,9410.310333251953,0.1,0.0,egg
GILD,2008-05-20,2008-06-12,26.934999465942383,26.7549991607666,16,-0.006682766242612326,1.0,9427.249813079834,0.1,0.0,egg
BKNG,2008-05-20,2008-06-12,5.290800094604492,4.854400157928467,16,-0.08248278688908728,1.0,9433.49656867981,0.1,0.0,stop
LIN,2008-05-20,2008-06-12,95.73999786376953,95.26000213623047,16,-0.005013533927816227,1.0,9382.519790649414,0.1,36.75,egg
TAP,2008-05-20,2008-06-17,56.290000915527344,56.0099983215332,19,-0.004974286541837736,1.0,9400.430152893066,0.1,33.4,sma
ESE,2008-05-20,2008-06-23,48.540000915527344,48.099998474121094,23,-0.009064739042176195,1.0,9416.760177612305,0.1,0.0,sma
MA,2008-05-20,2008-06-27,27.764999389648438,27.500999450683594,27,-0.009508371862715359,1.0,9412.33479309082,0.1,0.0,sma
STRA,2008-05-20,2008-08-27,194.08999633789062,211.49000549316406,69,0.08964918070780836,1.0,9316.31982421875,0.1,36.0,sma
WBD,2009-06-12,2009-06-23,11.303014755249023,10.327031135559082,7,-0.08634719504694122,1.0,9189.350996017456,0.1,0.0,stop
AAP,2009-06-10,2009-07-02,43.5,41.689998626708984,16,-0.04160922697220726,1.0,9222.0,0.1,12.719999999999999,egg
PEGA,2009-06-08,2009-07-09,6.574999809265137,5.757500171661377,22,-0.12433454924999132,1.0,9224.724732398987,0.1,10.522499999999999,stop
SMTC,2009-06-16,2009-07-09,16.030000686645508,15.210000038146973,16,-0.05115412435270028,1.0,9121.070390701294,0.1,0.0,egg
EEFT,2009-07-01,2009-07-09,19.65999984741211,18.200000762939453,5,-0.07426241585982718,1.0,9161.559928894043,0.1,0.0,stop
