ticker,entry_date,exit_date,entry_px,exit_px,days_held,ret_net,weight,bet_eur,bet_frac,div_eur,exit_reason
BFH,2021-03-24,2021-04-21,84.78052520751953,81.42857360839844,19,-0.04337099535798061,1.0,23361.273720932008,0.1,0.0,sma
CHRD,2021-03-25,2021-04-29,61.599998474121094,77.66999816894531,24,0.25584318526428595,0.5,23207.92262512207,0.1,0.0,strength
CPRI,2021-03-04,2021-05-04,46.439998626708984,57.040000915527344,42,0.22334836350274534,0.5,23638.7023409729,0.1,0.0,strength
SONO,2021-04-21,2021-05-07,41.779998779296875,38.5,12,-0.08218505252251995,1.0,23862.22850280762,0.1,0.0,stop
KSS,2021-03-04,2021-05-12,54.810001373291016,58.34000015258789,48,0.06015516300858148,1.0,23615.437191696168,0.1,107.5,sma
RRR,2021-03-24,2021-05-12,33.0,39.540000915527344,34,0.19339868486349387,0.49929278642149927,23377.662,0.1,0.0,strength
TFIN,2021-01-28,2021-05-13,58.09000015258789,81.44000244140625,73,0.39636585364352683,0.5,22118.348458099365,0.1,0.0,sma
UNFI,2021-03-24,2021-05-13,33.0,34.939998626708984,35,0.054561139220212995,1.0,23377.662,0.1,0.0,sma
SIG,2021-03-30,2021-05-13,58.61000061035156,58.58000183105469,31,-0.00450180991755611,1.0,23255.979362182617,0.1,0.0,sma
KFY,2021-04-21,2021-05-13,64.7300033569336,63.459999084472656,16,-0.02353371733567655,1.0,23868.282517822267,0.1,0.0,egg
BBWI,2021-04-21,2021-05-13,52.797088623046875,53.01536178588867,16,0.0001256696574163385,1.0,23859.10994293213,0.1,0.0,egg
TPL,2021-05-13,2021-05-20,184.1377716064453,170.9166717529297,5,-0.07550543169424884,1.0,24170.292176605224,0.1,0.0,stop
CPRI,2021-03-04,2021-05-21,46.439998626708984,54.060001373291016,55,0.15943571440176418,0.5,23638.7023409729,0.1,0.0,sma
HZO,2021-05-13,2021-05-21,59.33000183105469,54.5099983215332,6,-0.08490827806789947,1.0,24255.054028564453,0.1,0.0,stop
PFG,2021-05-07,2021-06-01,66.66000366210938,66.11000061035156,16,-0.012209948771810364,1.0,25314.66967071533,0.1,0.0,egg
KBR,2021-05-13,2021-06-07,41.65999984741211,40.52000045776367,16,-0.031247140740991886,1.0,24294.612151016234,0.1,0.0,egg
CUBI,2021-05-13,2021-06-08,34.58000183105469,43.33000183105469,17,0.24803428243579684,0.4992867332382311,24289.062446136475,0.1,0.0,strength
LQDT,2021-06-01,2021-06-11,25.540000915527344,23.200000762939453,8,-0.09524725289315472,1.0,24925.71281350708,0.1,0.0,stop
CCS,2021-06-07,2021-06-11,78.3499984741211,66.95999908447266,4,-0.14878500321943966,1.0,25122.143510742186,0.1,0.0,stop
BHF,2021-05-20,2021-06-14,48.540000915527344,46.70000076293945,16,-0.04174757443595167,1.0,24269.903377761842,0.1,0.0,egg
FHN,2021-05-12,2021-06-15,18.200000762939453,17.940000534057617,23,-0.018220713383492737,1.0,24983.869047317505,0.1,205.5,sma
ALLY,2021-06-11,2021-06-18,54.790000915527344,49.31999969482422,5,-0.10342922709139413,1.0,24649.91183189392,0.1,0.0,stop
HL,2021-06-14,2021-06-18,8.970000267028809,7.989999771118164,4,-0.11280899358511964,1.0,24788.739257938385,0.1,0.0,stop
RRR,2021-03-24,2021-06-21,33.0,39.75,61,0.19973688985665006,0.5007072135785007,23377.662,0.1,0.0,sma
TBBK,2021-05-21,2021-06-21,24.1299991607666,22.950000762939453,20,-0.052698516848994514,1.0,24154.080899929046,0.1,0.0,sma
PRKS,2021-06-11,2021-06-29,55.54999923706055,49.2599983215332,12,-0.1167713358146385,1.0,24657.866961341857,0.1,0.0,stop
VNOM,2021-05-13,2021-07-07,18.040000915527344,18.200000762939453,37,0.004841748853377181,1.0,24294.252752929686,0.1,0.0,sma
ABR,2021-06-15,2021-07-08,18.479999542236328,17.43000030517578,16,-0.06058333897916768,1.0,24497.937473167418,0.1,0.0,egg
PGNY,2021-06-21,2021-07-14,63.79999923706055,57.5,16,-0.10234389080417583,1.0,23269.64612173462,0.1,0.0,stop
NOG,2021-06-18,2021-07-15,19.059999465942383,16.81999969482422,18,-0.1210464608147177,1.0,23796.25685323334,0.1,37.379999999999995,sma
CHRD,2021-03-25,2021-07-19,61.599998474121094,84.88999938964844,79,0.37258310472324085,0.5,23207.92262512207,0.1,822.5,sma
CUBI,2021-05-13,2021-07-19,34.58000183105469,35.16999816894531,45,0.013001651815982562,0.5007132667617689,24289.062446136475,0.1,0.0,sma
SIG,2021-07-07,2021-07-19,76.12000274658203,64.69000244140625,8,-0.1535502286673368,1.0,23720.667495895384,0.1,0.0,stop
BOOT,2021-05-21,2021-07-20,72.83999633789062,76.23999786376953,40,0.042499318954403176,1.0,24158.25886541748,0.1,0.0,sma
MRNA,2021-07-08,2021-07-30,232.7899932861328,346.8999938964844,16,0.4842354634927968,0.49504950495049505,23558.812900543213,0.1,0.0,strength
IT,2021-06-21,2021-08-04,238.8699951171875,295.2799987792969,31,0.23121883166965596,0.4948453608247423,23216.730305419922,0.1,0.0,strength
DKS,2021-07-15,2021-08-26,98.91000366210938,131.0,30,0.3191491363594703,0.4978902953586498,23488.554209655762,0.1,0.0,strength
NAVI,2021-06-29,2021-08-30,19.1299991607666,23.25,43,0.21051681362512564,0.49959316517493896,23557.79050651932,0.1,0.0,strength
BILL,2021-07-19,2021-08-30,188.5399932861328,290.0,30,0.5319949382352396,0.5,23047.88293927002,0.1,0.0,strength
GOOGL,2021-06-18,2021-08-31,120.11100006103516,145.14700317382812,51,0.20361643767830295,0.49746192893401014,23709.190746047974,0.1,0.0,strength
PTGX,2021-07-14,2021-09-09,44.869998931884766,46.20000076293945,40,0.025530882940815625,1.0,23693.78241597748,0.1,0.0,sma
GOOGL,2021-06-18,2021-09-29,120.11100006103516,136.97999572753906,71,0.1358923772840126,0.5025380710659898,23709.190746047974,0.1,0.0,sma
MRNA,2021-07-08,2021-09-29,232.7899932861328,393.2099914550781,58,0.682375970555591,0.504950495049505,23558.812900543213,0.1,0.0,sma
INTU,2021-07-19,2021-09-29,498.7799987792969,548.8800048828125,51,0.09605210408742049,1.0,22989.767703735353,0.1,0.0,sma
EPAM,2021-09-09,2021-09-29,626.8900146484375,574.9099731445312,14,-0.08657833117239255,1.0,27638.326965820313,0.1,0.0,stop
