,total_return,ann_return,max_drawdown,n_trades,win_rate,avg_winner,avg_loser,avg_trade,t_stat,avg_invested,entry_rate,ctl_n_trades_median,ctl_median_total,pct_vs_controls
dev,0.8970235315799742,0.05488087554757293,-0.5530116940611898,222.0,0.4009009009009009,0.15045982049926074,-0.044175884373671634,0.033853745057368816,3.910684254164654,0.6677336877065752,0.013258480649784998,148.0,0.9358558239126116,0.46
test,3.38489950255925,0.2138625888774004,-0.3378294158645354,172.0,0.45348837209302323,0.17147142510031946,-0.04481743825679688,0.053267046288872154,4.275486252080407,0.6966900579484036,0.015130190007037298,116.0,1.4718701976222976,0.95
