date,cash_fraction
2007-01-03,1.0
2007-01-04,0.09987961861898664
2007-01-05,4.407926921179417e-05
2007-01-08,4.380405984505398e-05
2007-01-09,4.372820571618696e-05
2007-01-10,0.000375987768574948
2007-01-11,0.0003714758514680172
2007-01-12,0.000368982311591437
2007-01-16,0.0003700499444893035
2007-01-17,0.00037134964033513906
2007-01-18,0.0003790817422708592
2007-01-19,0.0819052390952808
2007-01-22,0.08209671359414628
2007-01-23,0.08221404210997929
2007-01-24,0.08159606301060274
2007-01-25,0.08239224105296983
2007-01-26,0.08221028042254641
2007-01-29,0.07574669782716703
2007-01-30,0.07531330500903055
2007-01-31,0.07476707522752979
2007-02-01,0.07406336520352896
2007-02-02,0.07373774796289045
2007-02-05,0.07408637363793524
2007-02-06,0.07157233988495904
2007-02-07,0.07173101511457758
2007-02-08,0.071895446467237
2007-02-09,0.07240382617011443
2007-02-12,0.07233410570932652
2007-02-13,0.07143967896054182
2007-02-14,0.07093617717826506
2007-02-15,0.07074052343815229
2007-02-16,0.07111055317271575
2007-02-20,0.06726640325569155
2007-02-21,0.06702480310309933
2007-02-22,0.06714752231055987
2007-02-23,0.06693202043215818
2007-02-26,0.06770340610881087
2007-02-27,0.05520431807173665
2007-02-28,0.06509331107295546
2007-03-01,0.06122083961951774
2007-03-02,0.062315613167922446
2007-03-05,0.07386636790930678
2007-03-06,0.07058666139793401
2007-03-07,0.06962204092522595
2007-03-08,0.07318512792038567
2007-03-09,0.07334680458104703
2007-03-12,0.07182900694076477
2007-03-13,0.07316027087561283
2007-03-14,0.07311159401199852
2007-03-15,0.0726216129813615
2007-03-16,0.0728960110330672
2007-03-19,0.07220104931052784
2007-03-20,0.07136277098735899
2007-03-21,0.07071865950860767
2007-03-22,0.07059574027794768
2007-03-23,0.07055609030363752
2007-03-26,0.07090608514130314
2007-03-27,0.07146022318861556
2007-03-28,0.06512049409406517
2007-03-29,0.0652060834025523
2007-03-30,0.06505326376999987
2007-04-02,0.0643390138044787
2007-04-03,0.023207497266931942
2007-04-04,0.023235407480858172
2007-04-05,0.023022036944779667
2007-04-09,0.023029188719261295
2007-04-10,0.023049879643585847
